o_zone_id,d_zone_id,volume
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
1,13,0.0
1,14,0.0
1,15,0.0
1,16,0.0
1,17,0.0
1,18,0.0
1,19,0.0
1,20,0.0
1,21,0.0
1,22,0.0
1,23,0.0
1,24,0.0
1,25,0.0
1,26,0.0
1,27,0.0
1,28,0.0
1,29,0.0
1,30,0.0
1,31,0.0
1,32,0.0
1,33,0.0
1,34,0.0
1,35,0.0
1,36,0.0
1,37,0.0
1,38,0.0
1,39,0.0
1,40,0.0
1,41,0.0
1,42,0.0
1,43,0.0
1,44,0.0
1,45,0.0
1,46,0.0
1,47,0.0
1,48,0.0
1,49,0.0
1,50,0.0
1,51,0.0
1,52,0.0
1,53,0.0
1,54,0.0
1,55,0.0
1,56,0.0
1,57,0.0
1,58,0.0
1,59,0.0
1,60,0.0
1,61,0.0
1,62,0.0
1,63,0.0
1,64,0.0
1,65,0.0
1,66,0.0
1,67,0.0
1,68,0.0
1,69,0.0
1,70,0.0
1,71,0.0
1,72,0.0
1,73,0.0
1,74,0.0
1,75,0.0
1,76,0.0
1,77,0.0
1,78,0.0
1,79,0.0
1,80,0.0
1,81,0.0
1,82,0.0
1,83,0.0
1,84,0.0
1,85,0.0
1,86,0.0
1,87,0.0
1,88,0.0
1,89,0.0
1,90,0.0
1,91,0.0
1,92,0.0
1,93,0.0
1,94,0.0
2,3,64.2087025584774
2,4,0.14423251919501226
2,5,68.27885655956055
2,6,63.64308190384502
2,7,23.795943810722406
2,8,87.52065247184173
2,9,0.661641306867311
2,10,0.09595492590728041
2,11,0.03929485850013733
2,12,0.3475410207868474
2,13,0.7705969693459409
2,14,0.0
2,15,24.002476867018988
2,16,11.087976429608364
2,17,40.3353625213894
2,18,14.505770192206386
2,19,0.00691370083187088
2,20,0.5951575566827741
2,21,0.31234700116963465
2,22,0.367188433697753
2,23,0.2993095752946801
2,24,0.7736577923101373
2,25,0.04849096728366046
2,26,0.6681102041263925
2,27,119.03396885533658
2,28,42.13385697642363
2,29,60.405701568968674
2,30,169.18533646388167
2,31,0.5350432648714785
2,32,0.5149472366260764
2,33,0.334725369566809
2,34,0.31670807604545353
2,35,0.1490269362470081
2,36,87.35765153703464
2,37,0.29672314006282186
2,38,0.0
2,39,0.4972657193824985
2,40,31.171985096041418
2,41,323.8762808166777
2,42,58.39643221957124
2,43,0.4911151575959535
2,44,0.23710127952205606
2,45,0.14284028942086435
2,46,75.70253872988732
2,47,63.1592717634477
2,48,0.600173111123307
2,49,0.3157468616087446
2,50,0.5307343368398971
2,51,0.4102691258743907
2,52,239.881554976676
2,53,114.55908512078247
2,54,0.18933427138692194
2,55,0.9428797497456853
2,56,0.13589356291884302
2,57,0.3053673463786578
2,58,0.5911889470476942
2,59,0.2325674773151001
2,60,1.0291654102138696
2,61,0.15988052218791793
2,62,0.30313536407930836
2,63,221.26491566396817
2,64,351.68713968696113
2,65,34.39135031999394
2,66,0.431804640269101
2,67,72.0004578380426
2,68,0.0
2,69,0.27389118714202065
2,70,0.2930795136850992
2,71,0.7038185996384008
2,72,0.17907032651732
2,73,0.0
2,74,79.91962862756289
2,75,292.48288760198716
2,76,51.318401345599945
2,77,23.125947882117536
2,78,11.942911518741468
2,79,0.0
2,80,0.0
2,81,0.022528443732587545
2,82,0.059546955072998314
2,83,46.173283302712704
2,84,77.49305033198218
2,85,10.591093860188971
2,86,110.37101996188966
2,87,0.05199305931989016
2,88,71.23501728202957
2,89,47.19252134318248
2,90,46.19015865260627
2,91,245.91769760018718
2,92,0.035529173605710423
2,93,0.02128268593585035
2,94,411.625535767868
3,4,0.1561546555133336
3,5,73.49862464187882
3,6,68.34726248774332
3,7,25.521857685428696
3,8,81.63733648589192
3,9,0.6163545653791698
3,10,0.09118497783821845
3,11,0.04143460309746887
3,12,0.373835373315457
3,13,0.8278098419229702
3,14,0.0
3,15,25.728600643752525
3,16,11.878019110065884
3,17,37.77519654739663
3,18,13.601743758889537
3,19,0.0065216873658542765
3,20,0.5779470929522844
3,21,0.32230463348631566
3,22,0.3900540844126657
3,23,0.3198532384030682
3,24,0.8277729111985128
3,25,0.05189299824988533
3,26,0.7149345485790901
3,27,111.9148736130452
3,28,39.7705129317712
3,29,57.63024078367437
3,30,165.88886605082226
3,31,0.5467912871268668
3,32,0.5408513561962415
3,33,0.355341033662829
3,34,0.3375419814350124
3,35,0.1590856414029118
3,36,93.32068354859577
3,37,0.28022829413382316
3,38,0.0
3,39,0.47854297222468234
3,40,30.72397073700805
3,41,329.2723985752297
3,42,60.8056130526505
3,43,0.517926556446946
3,44,0.2515715822443143
3,45,0.15201494351825467
3,46,80.69349942740126
3,47,59.92126177850127
3,48,0.5736788758181037
3,49,0.3058147273863327
3,50,0.5247717685395924
3,51,0.4157827709537463
3,52,248.18137905933503
3,53,120.09610386104313
3,54,0.19997527260870213
3,55,1.0000674448843812
3,56,0.14448936715186944
3,57,0.29097846642711
3,58,0.5679924214282298
3,59,0.2263370904597451
3,60,1.0197661623217553
3,61,0.1616861931282008
3,62,0.3121212900541875
3,63,230.7757562565769
3,64,369.83808125577286
3,65,36.351499888098644
3,66,0.4578802716780937
3,67,68.88356479007886
3,68,0.0
3,69,0.26753592281881655
3,70,0.2908421496998212
3,71,0.7106954138485106
3,72,0.1837024440690806
3,73,0.0
3,74,83.70835752988603
3,75,308.1079930549413
3,76,54.26687800691827
3,77,22.20486844992707
3,78,11.565928658761461
3,79,0.0
3,80,0.0
3,81,0.02272301289767968
3,82,0.06091188858281519
3,83,47.77693225042732
3,84,80.87457140695592
3,85,11.120983621945163
3,86,116.3916530081019
3,87,0.05105054414265727
3,88,70.83279903109977
3,89,47.55877887780855
3,90,47.14041848427695
3,91,253.68204431559857
3,92,0.03696069555117647
3,93,0.022280301225142546
3,94,432.92132597691784
4,5,0.18990242717021008
4,6,0.17557943733542825
4,7,0.06540964026976318
4,8,0.18196441988063805
4,9,0.0013720446716936896
4,10,0.00020271705037994215
4,11,9.396736127625514e-05
4,12,0.0009407389650143276
4,13,0.002125029886687222
4,14,0.0
4,15,0.06587473606314456
4,16,0.030385314772902947
4,17,0.08441132016458962
4,18,0.030400068475799052
4,19,1.4593944455006665e-05
4,20,0.0013010552731523527
4,21,0.0007469316143241151
4,22,0.0009605389690933262
4,23,0.0008108629001854044
4,24,0.0021110647102096976
4,25,0.00013250460637757706
4,26,0.0018258873228966604
4,27,0.2507063733992432
4,28,0.0892353605897726
4,29,0.1298191977156153
4,30,0.3777006728625844
4,31,0.0012794832731319828
4,32,0.0013190802295100336
4,33,0.0008906798876577778
4,34,0.0008551555670454265
4,35,0.00040463165541130294
4,36,0.23774101492515073
4,37,0.0006296837316862937
4,38,0.0
4,39,0.0010851347970445807
4,40,0.07056149868775881
4,41,0.7745098657907408
4,42,0.14752995949864223
4,43,0.0012870239162956698
4,44,0.000633150977125948
4,45,0.0003849235323758956
4,46,0.204943588318206
4,47,0.1351003459346051
4,48,0.0012988861807120776
4,49,0.0006976038262688456
4,50,0.001212964128129963
4,51,0.0009811121827549049
4,52,0.6002429341714596
4,53,0.296525623653113
4,54,0.0005003070901498381
4,55,0.0025207923059748375
4,56,0.0003657373469114437
4,57,0.000658322508115108
4,58,0.001291632783371165
4,59,0.0005189554432392269
4,60,0.0023684576006669737
4,61,0.0003823379120108377
4,62,0.0007532876905926575
4,63,0.5670714899385798
4,64,0.9205560960011653
4,65,0.09123013628735674
4,66,0.0011550097621597227
4,67,0.15637469902778472
4,68,0.0
4,69,0.0006160744856288032
4,70,0.0006779845334209003
4,71,0.0016831177078610875
4,72,0.00044268797742018357
4,73,0.0
4,74,0.2074591946922486
4,75,0.7701569769603749
4,76,0.1364262963451801
4,77,0.050570998474607075
4,78,0.02650252959775418
4,79,0.0
4,80,0.0
4,81,5.387494811955132e-05
4,82,0.00014662119270872332
4,83,0.11663298051121414
4,84,0.1997102782703652
4,85,0.027698317710787134
4,86,0.2916654992940965
4,87,0.0001183473008598658
4,88,0.16597703714320222
4,89,0.11285758807801441
4,90,0.1133733189593934
4,91,0.6178658901232031
4,92,9.099152315080157e-05
4,93,5.531425157546758e-05
4,94,1.081594567380472
5,6,97.99021128335997
5,7,36.29543677960043
5,8,87.68486684830359
5,9,0.6605771408197394
5,10,0.09747325055356339
5,11,0.04512333293707974
5,12,0.46082813783700416
5,13,1.1550831545721016
5,14,0.0
5,15,36.4787437289705
5,16,16.80444984015867
5,17,40.745691990729235
5,18,14.673240737338295
5,19,0.007045471279713869
5,20,0.6288767798090288
5,21,0.36319926249173307
5,22,0.4808234325778145
5,23,0.431317145669992
5,24,1.1559984383123434
5,25,0.07299274374369916
5,26,1.007057514579051
5,27,121.2241360176194
5,28,43.17892755025616
5,29,62.91754813105973
5,30,183.77775360664427
5,31,0.6292472602459441
5,32,0.6667160774661935
5,33,0.46921698031618686
5,34,0.46299967623154725
5,35,0.2214297502411234
5,36,130.61449696625235
5,37,0.3051384545271891
5,38,0.0
5,39,0.5282745260566745
5,40,34.56105404819443
5,41,384.2143855630317
5,42,74.95640967679839
5,43,0.6744996356641481
5,44,0.33984820607775185
5,45,0.20925661886085375
5,46,112.0936974708599
5,47,65.63329037523008
5,48,0.6325625277792888
5,49,0.3411675177559213
5,50,0.5976607433579817
5,51,0.4898380137332475
5,52,305.9400406199014
5,53,154.90965372870252
5,54,0.26682659943912546
5,55,1.3622492753258795
5,56,0.19912967136151308
5,57,0.3206867960823887
5,58,0.6312095925543914
5,59,0.25490774723325366
5,60,1.172995232092704
5,61,0.1918089350059102
5,62,0.3847622835399912
5,63,295.6198367615518
5,64,488.6038818117912
5,65,49.04967587156645
5,66,0.6261244672138311
5,67,76.38605898320817
5,68,0.0
5,69,0.3038282376230776
5,70,0.33723079221083635
5,71,0.8474879004245183
5,72,0.22645711923135478
5,73,0.0
5,74,109.70934306917766
5,75,412.28950602037804
5,76,73.6603004969908
5,77,24.7711639717389
5,78,13.03758361040444
5,79,0.0
5,80,0.0
5,81,0.027205500441649728
5,82,0.07508877735289972
5,83,60.64209534014157
5,84,105.30823171539879
5,85,14.774096167109187
5,86,156.9113609683913
5,87,0.05876487179348
5,88,83.1117505060786
5,89,57.12170360982502
5,90,58.112333102480186
5,91,320.9739171568025
5,92,0.04787007639935815
5,93,0.029414188913563778
5,94,580.0155210162196
6,7,40.267698451466494
6,8,84.04789449370458
6,9,0.6327867717416358
6,10,0.09329027626597754
6,11,0.04313123355745118
6,12,0.4399043806377194
6,13,1.1248046824470694
6,14,0.0
6,15,40.20952741599217
6,16,18.49870066521777
6,17,39.10369817661362
6,18,14.079999578974423
6,19,0.006760161208857858
6,20,0.603529229083842
6,21,0.34898749936341117
6,22,0.4647765363183941
6,23,0.42920196581808207
6,24,1.222372791790013
6,25,0.0794570460167161
6,26,1.1028066217110883
6,27,116.48308190251878
6,28,41.50410087095067
6,29,60.52042407683003
6,30,177.06017448445337
6,31,0.6086410054189896
6,32,0.6518112479581747
6,33,0.4714527010579412
6,34,0.4848747293915253
6,35,0.2383245642740164
6,36,142.0902507808172
6,37,0.2936809541303004
6,38,0.0
6,39,0.509708994818426
6,40,33.44704516501723
6,41,374.09959746082
6,42,73.91790650355179
6,43,0.6812479365118399
6,44,0.3540598133583343
6,45,0.2232822340676876
6,46,121.13871952327283
6,47,63.29034200151401
6,48,0.6108945373279318
6,49,0.3302895977577608
6,50,0.5810428184207717
6,51,0.47979263338925615
6,52,303.643829945649
6,53,156.95777458615495
6,54,0.27710334642233375
6,55,1.4442627340981173
6,56,0.2139206258895389
6,57,0.3098984319867996
6,58,0.6112387178400843
6,59,0.2476351243706643
6,60,1.145364337165073
6,61,0.1888398979595818
6,62,0.3837146823645713
6,63,300.1652354231766
6,64,506.3478338610645
6,65,51.75351155806662
6,66,0.6691996148573204
6,67,73.98308058643069
6,68,0.0
6,69,0.2961625216164939
6,70,0.3306103947496733
6,71,0.8379831022071094
6,72,0.22667288576461994
6,73,0.0
6,74,113.52220386339371
6,75,433.4211596300589
6,76,78.38873831738253
6,77,24.047468553289036
6,78,12.695114253260861
6,79,0.0
6,80,0.0
6,81,0.02699827089833507
6,82,0.07537712616595081
6,83,61.73732670809172
6,84,108.84570304933449
6,85,15.48672608057774
6,86,166.379197290268
6,87,0.05764105503371015
6,88,82.03821604918663
6,89,56.86041360749095
6,90,58.470052393052434
6,91,327.05634346859745
6,92,0.04943513671723773
6,93,0.03076215521196295
6,94,613.1355410985954
7,8,32.27302827711806
7,9,0.24286995633451272
7,10,0.03578363222096264
7,11,0.016529395076556264
7,12,0.16836935333950045
7,13,0.42994220820838763
7,14,0.0
7,15,17.39765152464417
7,16,8.164792473220452
7,17,15.029070494021195
7,18,5.410693353558965
7,19,0.0025974533444731948
7,20,0.23187789264912595
7,21,0.13410856588815728
7,22,0.17882272931328438
7,23,0.1661243280903433
7,24,0.48705892823933666
7,25,0.03364298238073827
7,26,0.4806928108338008
7,27,44.810834519574875
7,28,15.969039403952314
7,29,23.29351705343349
7,30,68.19693787092064
7,31,0.23480251689299203
7,32,0.2524497417493234
7,33,0.18455752728131042
7,34,0.195077490165973
7,35,0.09993853285669184
7,36,61.2368589713531
7,37,0.11311930005490034
7,38,0.0
7,39,0.19661008012097925
7,40,12.922125825112069
7,41,144.9677262320964
7,42,28.818821997810645
7,43,0.26900404274398854
7,44,0.1431902851533922
7,45,0.09314528714753322
7,46,51.75755105232695
7,47,24.414661927417573
7,48,0.23588114841767757
7,49,0.1277236294243647
7,50,0.22524166229976006
7,51,0.18677557339882025
7,52,119.09084532641516
7,53,62.376902792292796
7,54,0.11242417665768552
7,55,0.6005840013114426
7,56,0.09081507524767915
7,57,0.11974892087912464
7,58,0.23651719895680218
7,59,0.09602026755465415
7,60,0.445539338364558
7,61,0.07383361340877796
7,62,0.1512676782857787
7,63,119.86414147309026
7,64,205.86830144625804
7,65,21.475666962697577
7,66,0.28273195746882057
7,67,28.64083346625763
7,68,0.0
7,69,0.11515577180361476
7,70,0.12904213080479945
7,71,0.3289557050501692
7,72,0.08974580490586014
7,73,0.0
7,74,46.22512845915899
7,75,179.5816771731692
7,76,32.997186852044614
7,77,9.327454618155148
7,78,4.934837568235309
7,79,0.0
7,80,0.0
7,81,0.010636685036730213
7,82,0.029952404420156387
7,83,24.815644626191304
7,84,44.370953010707225
7,85,6.409486534357277
7,86,69.83498148040778
7,87,0.022534440604929953
7,88,32.221313963186056
7,89,22.473806935721303
7,90,23.30533216471297
7,91,131.76529610076798
7,92,0.02016984067482854
7,93,0.012720464939371363
7,94,256.7624905396099
8,9,1.1484786145164123
8,10,0.14619438444218624
8,11,0.05864496573101853
8,12,0.5195224484917269
8,13,1.1537690999949122
8,14,0.0
8,15,36.00686637615329
8,16,16.64340108288111
8,17,80.61767953423927
8,18,28.607450948981743
8,19,0.012197621866264118
8,20,0.9479322705507378
8,21,0.47786458477249333
8,22,0.5562198507118173
8,23,0.45200835205515816
8,24,1.166928363604988
8,25,0.07309841878013165
8,26,1.006855150646138
8,27,235.135404755193
8,28,80.90023002184849
8,29,107.23665903667573
8,30,277.2343909533954
8,31,0.8384411069927674
8,32,0.7921288773676052
8,33,0.5107731325540469
8,34,0.4813347343976313
8,35,0.2259743420033204
8,36,132.27467954402474
8,37,0.5784695447154271
8,38,0.0
8,39,0.8846439586977335
8,40,52.04069903545614
8,41,517.8153230310897
8,42,91.21524011694125
8,43,0.7578445213572281
8,44,0.363395090635299
8,45,0.2180255814348309
8,46,115.24024995837274
8,47,121.70507689592932
8,48,1.1215709429967098
8,49,0.5621267540612461
8,50,0.8972414851213124
8,51,0.6665185073905466
8,52,379.9985327900709
8,53,178.76207465085352
8,54,0.2927462872813812
8,55,1.449341102916209
8,56,0.20806457751019525
8,57,0.5827558500308678
8,58,1.096257970005779
8,59,0.41413869020067834
8,60,1.7551972893700423
8,61,0.2630348086239583
8,62,0.48617373341962955
8,63,348.9547996832949
8,64,548.5654837424765
8,65,53.24830785787332
8,66,0.6651306006582723
8,67,136.3158716395504
8,68,0.0
8,69,0.48774616148854766
8,70,0.5030220076263408
8,71,1.169517204813719
8,72,0.29027095297980776
8,73,0.0
8,74,125.72119182376154
8,75,456.13389279700954
8,76,79.53569276167917
8,77,43.49811700399633
8,78,21.92194608033849
8,79,0.0
8,80,0.0
8,81,0.03773414911448863
8,82,0.09740658199629305
8,83,74.18943492196546
8,84,122.88501376995177
8,85,16.633801536621814
8,86,172.11027300365404
8,87,0.09258034271851365
8,88,123.300688167983
8,89,79.55629913470383
8,90,76.14546798248575
8,91,398.27197422907625
8,92,0.056762406260062154
8,93,0.03365203544203371
8,94,645.7531496731266
9,10,0.0010646305604002982
9,11,0.00042461975911838105
9,12,0.0037527594775046734
9,13,0.008323476188327884
9,14,0.0
9,15,0.2594011519701699
9,16,0.11985317843044715
9,17,0.5051448747008342
9,18,0.18285849160020712
9,19,8.651186022367311e-05
9,20,0.006858465493086781
9,21,0.003452901753217873
9,22,0.004013893489471602
9,23,0.003258989335342779
9,24,0.008408380087782783
9,25,0.0005264772926403496
9,26,0.007249185250495024
9,27,1.4919232406849388
9,28,0.5284272020283354
9,29,0.744296856176596
9,30,1.98087404120081
9,31,0.006026677009713629
9,32,0.005700775521487927
9,33,0.0036766477035395785
9,34,0.0034645080963555163
9,35,0.0016262747973730348
9,36,0.9518039073065874
9,37,0.0037122102358477815
9,38,0.0
9,39,0.006081008275757747
9,40,0.3676475941790445
9,41,3.6974816764109693
9,42,0.6538998450387399
9,43,0.005441541488191528
9,44,0.002611150470366475
9,45,0.001567132143652306
9,46,0.8284568760419831
9,47,0.7878084849388206
9,48,0.007435629550652335
9,49,0.0038440170541718917
9,50,0.006284057413615994
9,51,0.004727928925831028
9,52,2.711965820829492
9,53,1.2796349657451138
9,54,0.002098915796536017
9,55,0.010400757923787899
9,56,0.0014939093380547785
9,57,0.003796516701764567
9,58,0.007290945249277679
9,59,0.0028230504612762448
9,60,0.012214394331598077
9,61,0.001854753722160107
9,62,0.0034539236901605626
9,63,2.4895272225329954
9,64,3.9232015612541704
9,65,0.3813882576572351
9,66,0.004768502831456791
9,67,0.8923438416098989
9,68,0.0
9,69,0.0033177727844884305
9,70,0.003483755711816042
9,71,0.008204607962199153
9,72,0.002053206460767242
9,73,0.0
9,74,0.8967015271775238
9,75,3.2600972805585644
9,76,0.5692457477146026
9,77,0.2857941361802856
9,78,0.14632832621382957
9,79,0.0
9,80,0.0
9,81,0.00026357917811196653
9,82,0.0006862421956512205
9,83,0.5256766310647019
9,84,0.874047702926245
9,85,0.11861827587957868
9,86,1.2295472825641938
9,87,0.0006281005735799172
9,88,0.8483643186314217
9,89,0.5537016698067135
9,90,0.534523726331131
9,91,2.812911403853587
9,92,0.0004026260141181035
9,93,0.00023942459533123146
9,94,4.604328280632221
10,11,5.861814054343836e-05
10,12,0.0005150908010328436
10,13,0.0011397635250773425
10,14,0.0
10,15,0.035445961679489206
10,16,0.01636815503208382
10,17,0.06008063627180305
10,18,0.021720199532430737
10,19,1.0482708111323977e-05
10,20,0.0009221313194681696
10,21,0.0004735851241813972
10,22,0.0005498054267263108
10,23,0.0004458266225144889
10,24,0.0011492446049993256
10,25,7.19136649754843e-05
10,26,0.000989747669207563
10,27,0.17837788277932645
10,28,0.0635588359172471
10,29,0.09216028325059919
10,30,0.26063021674857173
10,31,0.0008163051936180588
10,32,0.0007767898347435749
10,33,0.0005015959988537239
10,34,0.00047274764176708184
10,35,0.00022189731959664711
10,36,0.12985120665398184
10,37,0.0004467902369318575
10,38,0.0
10,39,0.0007602759485270966
10,40,0.04790749414678071
10,41,0.4951762139873404
10,42,0.08851299012719394
10,43,0.0007394861314469796
10,44,0.0003554166464075563
10,45,0.00021346288094830536
10,46,0.11288387132510093
10,47,0.09544793601238408
10,48,0.0009124136649725674
10,49,0.0004831022839825257
10,50,0.0008146210098590114
10,51,0.000627721296002531
10,52,0.36467655315025665
10,53,0.1731222676320542
10,54,0.0002848196827872925
10,55,0.0014136200523373723
10,56,0.00020322755336728447
10,57,0.0004627209378367391
10,58,0.0009004190943742602
10,59,0.00035592022065025693
10,60,0.0015783707593803415
10,61,0.0002446793197845037
10,62,0.00046169034015728234
10,63,0.3352763199667809
10,64,0.5305823628334898
10,65,0.05170633276975917
10,66,0.0006474521466391764
10,67,0.1093175788885636
10,68,0.0
10,69,0.000419182062257444
10,70,0.0004492257250491561
10,71,0.0010771679620766679
10,72,0.0002730542184603334
10,73,0.0
10,74,0.12085372653625626
10,75,0.4407927355767938
10,76,0.07712626328222011
10,77,0.035163152818364254
10,78,0.018225258716240963
10,79,0.0
10,80,0.0
10,81,3.447794220655804e-05
10,82,9.08696756927928e-05
10,83,0.07020576165843948
10,84,0.11740228156265813
10,85,0.015993827906999197
10,86,0.16621482273090007
10,87,7.956672461748402e-05
10,88,0.10910805261706004
10,89,0.07221998249037678
10,90,0.0705233956113726
10,91,0.37432081769018616
10,92,5.3906734312183415e-05
10,93,3.219396850109087e-05
10,94,0.6209952212819095
11,12,0.00022169581608884542
11,13,0.0004877414700408946
11,14,0.0
11,15,0.015113256984411941
11,16,0.006973269628771961
11,17,0.022307693686892997
11,18,0.008054230353307247
11,19,3.882070831038582e-06
11,20,0.00034836198040554445
11,21,0.00019852146056582737
11,22,0.00023510685849144426
11,23,0.00019039311668463918
11,24,0.0004901595819871654
11,25,3.064456664720242e-05
11,26,0.00042150057255258157
11,27,0.06641156713440495
11,28,0.023692543474689375
11,29,0.03456011265565245
11,30,0.10061502795949999
11,31,0.0003348603475158038
11,32,0.00032803586328815744
11,33,0.0002130915167350637
11,34,0.0002010822020934785
11,35,9.440215932477177e-05
11,36,0.055239040328228996
11,37,0.00016699463717737427
11,38,0.0
11,39,0.0002883538197081963
11,40,0.01867411074001173
11,41,0.20117518747786928
11,42,0.03695763389274011
11,43,0.00031208200015153957
11,44,0.0001505873108188606
11,45,9.058797096412638e-05
11,46,0.047939203231222936
11,47,0.03583513657381674
11,48,0.00034464995888743504
11,49,0.00018482191602929983
11,50,0.00031919085880193485
11,51,0.0002537026491559798
11,52,0.15095487887618414
11,53,0.07258046215668551
11,54,0.00012013778972243032
11,55,0.0005980675149994054
11,56,8.61177451831334e-05
11,57,0.00017451989502069443
11,58,0.0003421519156280747
11,59,0.00013704208936104922
11,60,0.0006204178140781759
11,61,9.857728965908407e-05
11,62,0.00018989130611397838
11,63,0.13972824948341464
11,64,0.22278288815678132
