node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
5903,-110.7718449,32.2209403,50.0,50.0,131,POINT (-110.7718449 32.2209403),-1,secondary
5904,-110.7726276,32.2207667,50.0,50.0,131,POINT (-110.7726276 32.2207667),-1,secondary
5905,-110.7719653,32.2207598,50.0,50.0,131,POINT (-110.7719653 32.2207598),-1,secondary
5906,-110.7718607,32.2207616,50.0,50.0,131,POINT (-110.7718607 32.2207616),-1,secondary
5907,-110.771802,32.2207605,50.0,50.0,131,POINT (-110.771802 32.2207605),-1,secondary
5908,-110.772461,32.2207621,50.0,50.0,131,POINT (-110.772461 32.2207621),-1,secondary
5909,-110.7727982,32.214853,50.0,50.0,131,POINT (-110.7727982 32.214853),-1,secondary
5910,-110.7726415,32.2143239,50.0,50.0,131,POINT (-110.7726415 32.2143239),-1,secondary
5911,-110.7726434,32.2148554,50.0,50.0,131,POINT (-110.7726434 32.2148554),-1,secondary
5912,-110.772962,32.2064217,50.0,50.0,132,POINT (-110.772962 32.2064217),-1,secondary
5913,-110.77395,32.2064107,50.0,50.0,132,POINT (-110.77395 32.2064107),-1,secondary
5914,-110.7739774,32.2062467,50.0,50.0,137,POINT (-110.7739774 32.2062467),-1,secondary
5915,-110.8726815,32.2507498,50.0,50.0,289,POINT (-110.8726815 32.2507498),-1,primary
5916,-110.8725882,32.2505946,50.0,50.0,293,POINT (-110.8725882 32.2505946),-1,primary
5917,-110.8754627,32.2518585,50.0,50.0,289,POINT (-110.8754627 32.2518585),-1,primary
5918,-110.8752566,32.2517633,50.0,50.0,289,POINT (-110.8752566 32.2517633),-1,primary
5919,-110.8933393,32.2507147,50.0,50.0,347,POINT (-110.8933393 32.2507147),-1,primary
5920,-110.983414,32.2353065,50.0,50.0,564,POINT (-110.983414 32.2353065),-1,primary
5921,-111.0020753,32.235555,50.0,50.0,602,POINT (-111.0020753 32.235555),-1,secondary
5922,-111.0037925,32.2355422,50.0,50.0,602,POINT (-111.0037925 32.2355422),-1,secondary
5923,-111.0021032,32.2356781,50.0,50.0,602,POINT (-111.0021032 32.2356781),-1,secondary
5924,-111.0023878,32.235675,50.0,50.0,602,POINT (-111.0023878 32.235675),-1,secondary
