node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
58,-96.7798656,43.540865,1000.0,1000.0,46099001002,POINT (-96.7798656 43.540865),46099001002,motorway
59,-96.6207929,43.5301444,1000.0,1000.0,46099010401,POINT (-96.6207929 43.5301444),46099010401,secondary
60,-96.6194386,43.5302007,1000.0,1000.0,46099010401,POINT (-96.6194386 43.5302007),46099010401,primary
61,-96.7114625,43.5157653,1000.0,1000.0,46099001902,POINT (-96.7114625 43.5157653),46099001902,secondary
62,-96.7118392,43.5158,1000.0,1000.0,46099001902,POINT (-96.7118392 43.5158),46099001902,motorway
63,-96.7266613,43.5119483,1000.0,1000.0,46099001901,POINT (-96.7266613 43.5119483),46099001901,motorway
64,-96.7295768,43.5113069,1000.0,1000.0,46099001501,POINT (-96.7295768 43.5113069),46099001501,motorway
65,-96.7808691,43.5115013,1000.0,1000.0,46099001109,POINT (-96.7808691 43.5115013),46099001109,motorway
66,-96.7795842,43.5143313,1000.0,1000.0,46099001109,POINT (-96.7795842 43.5143313),46099001109,motorway
67,-96.7795274,43.5144566,1000.0,1000.0,46099001109,POINT (-96.7795274 43.5144566),46099001109,motorway
68,-96.7782266,43.5661176,1000.0,1000.0,46099000202,POINT (-96.7782266 43.5661176),46099000202,motorway
69,-96.7742921,43.5704152,1000.0,1000.0,46099000202,POINT (-96.7742921 43.5704152),46099000202,motorway
70,-96.7696296,43.5690352,1000.0,1000.0,46099000202,POINT (-96.7696296 43.5690352),46099000202,trunk
71,-96.7721489,43.5755574,1000.0,1000.0,46099010405,POINT (-96.7721489 43.5755574),46099010405,motorway
72,-96.7709762,43.5972274,1000.0,1000.0,46099010405,POINT (-96.7709762 43.5972274),46099010405,motorway
73,-96.7697327,43.6007043,1000.0,1000.0,46099010405,POINT (-96.7697327 43.6007043),46099010405,motorway
74,-96.7707108,43.6124231,1000.0,1000.0,46099010405,POINT (-96.7707108 43.6124231),46099010405,motorway
75,-96.7710173,43.6126185,1000.0,1000.0,46099010405,POINT (-96.7710173 43.6126185),46099010405,motorway
76,-96.6931456,43.5815276,1000.0,1000.0,46099000300,POINT (-96.6931456 43.5815276),46099000300,motorway
